OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-WA,USGS Washington Water Science Center,USGS-490102122243701,092G.008.2.2.4-16,Well,,17110004,,,,,49.01706296000000,-122.4115485000000,25000,5,seconds,Interpolated from MAP.,NAD83,170,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19850417,98,ft,98,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490103122240301,092G.008.2.2.2-AG12,Well,,17110004,,,,,49.01724720000000,-122.4018528000000,25000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,165,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,Unconfined single aquifer,19971017,37,ft,37,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490105122203001,092G.009.1.2.3-10,Well,,17110004,,,,,49.01789790000000,-122.3429343000000,25000,5,seconds,Interpolated from MAP.,NAD83,180,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19720816,63,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490106122135001,092G.009.2.2.3-11,Well,,17110001,,,,,49.01817819000000,-122.2318184000000,25000,5,seconds,Interpolated from MAP.,NAD83,32,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19820413,65,ft,65,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490106122275001,092G.008.2.1.4-09,Well,,17110004,,,,,49.01817280000000,-122.4651620000000,25000,5,seconds,Interpolated from MAP.,NAD83,295,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19850820,96,ft,96,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490112122162101,092G.009.2.1.4-23,Well,,17110001,,,,,49.01984400000000,-122.2737645000000,25000,5,seconds,Interpolated from MAP.,NAD83,90,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19710101,320,ft,320,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490113122162301,092G.009.2.1.4-98,Well,,17110001,,,,,49.02012179000000,-122.2743200000000,25000,5,seconds,Interpolated from MAP.,NAD83,9999.99,feet,999,feet,Unknown.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19801001,265,ft,298,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490115117360710,LAKE ROOSEVELT SEDIMENT SAMPLE (SLAG),"Lake, Reservoir, Impoundment",,17020001,,,,,49.02083330000000,-117.6019444000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1250,feet,20,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490117122195901,092G.009.1.2.4-AG10,Well,,17110004,,,,,49.02106389000000,-122.3341778000000,25000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,190,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,Unconfined single aquifer,19971015,53,ft,53,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490120122184701,092G.009.1.2.4-31,Well,,17110001,,,,,49.02206530000000,-122.3143219000000,25000,5,seconds,Interpolated from MAP.,NAD83,215,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19700318,163,ft,163,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490123122162101,092G.009.2.1.4-20,Well,,17110001,,,,,49.02289960000000,-122.2737645000000,25000,5,seconds,Interpolated from MAP.,NAD83,100,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19710101,160,ft,251,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490124122321101,092G.008.1.2.3-99,Well,,17110004,,,,,49.02317147000000,-122.5376653000000,25000,5,seconds,Interpolated from MAP.,NAD83,247,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490125122201601,092G.009.1.2.4-91-10,Well,,17110004,,,,,49.02345366000000,-122.3390453000000,,5,seconds,Reported.,NAD83,195.77,feet,.1,feet,Level or other surveyed method.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19910529,50,ft,52,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490128122211201,092G.009.1.1.4-17,Well,,17110004,,,,,49.02428660000000,-122.3546015000000,25000,5,seconds,Interpolated from MAP.,NAD83,200,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19791022,60,ft,60,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490132122200701,092G.009.1.2.3-73A,Well,,17110004,,,,,49.02539819000000,-122.3365452000000,25000,5,seconds,Interpolated from MAP.,NAD83,190,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,198911,100,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490133122193400,092G.009.1.2.3-69 (a),Well,,17110001,,,,,49.02567619000000,-122.3273780000000,,5,seconds,Interpolated from MAP.,NAD83,9999.99,feet,999,feet,Unknown.,NGVD29,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490133122193401,092G.009.1.2.3-69 (b),Well,,17110001,,,,,49.02567619000000,-122.3273780000000,25000,5,seconds,Interpolated from MAP.,NAD83,225,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19800704,175,ft,175,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490136122240401,092G.008.2.4.2-13,Well,,17110004,,,,,49.02650778000000,-122.4023815000000,25000,5,seconds,Interpolated from MAP.,NAD83,321,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19800110,110,ft,110,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490140122173501,092G.009.2.3.1-32,Well,,17110001,,,,,49.02762140000000,-122.2943210000000,25000,5,seconds,Interpolated from MAP.,NAD83,210,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19820925,90,ft,90,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490140122251401,092G.008.2.4.2-99 (b),Well,,17110004,,,,,49.02761846000000,-122.4218268000000,25000,5,seconds,Interpolated from MAP.,NAD83,210,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,150,ft,150,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490141122251301,092G.008.2.4.2-99 (a),Well,,17110004,,,,,49.02789620000000,-122.4215490000000,25000,5,seconds,Interpolated from MAP.,NAD83,210,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,135,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490147122211601,092G.009.1.3.2-40,Well,,17110004,,,,,49.02956448000000,-122.3557127000000,25000,5,seconds,Interpolated from MAP.,NAD83,200,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19840705,55,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490148122253401,092G.008.2.4.1-19,Well,,17110004,,,,,49.02984058000000,-122.4273826000000,25000,5,seconds,Interpolated from MAP.,NAD83,325,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19820805,118,ft,118,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490150122260001,092G.008.4.2.1-31,Well,,17110004,,,,,49.05289606000000,-122.4476614000000,25000,5,seconds,Interpolated from MAP.,NAD83,390,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19800505,85,ft,85,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490150122302401,092G.008.1.4.2-01,Well,,17110004,,,,,49.03039430000000,-122.5079418000000,25000,10,seconds,Interpolated from MAP.,NAD83,300,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19720201,395,ft,395,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490151122255701,092G.008.2.4.1-18,Well,,17110004,,,,,49.03067378000000,-122.4337718000000,25000,5,seconds,Interpolated from MAP.,NAD83,325,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19800206,110,ft,110,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490153122301801,092G.008.1.4.2-15,Well,,17110004,,,,,49.03122768000000,-122.5062750000000,25000,5,seconds,Interpolated from MAP.,NAD83,300,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19700121,342,ft,342,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490154122255901,092G.008.2.4.1-99,Well,,17110004,,,,,49.03039599000000,-122.4343274000000,25000,5,seconds,Interpolated from MAP.,NAD83,326,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19880307,85,ft,135,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490154122284201,092G.008.2.3.1-12,Well,,17110004,,,,,49.03150606000000,-122.4796072000000,25000,5,seconds,Interpolated from MAP.,NAD83,300,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19701016,50,ft,50,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490155122273801,092G.008.2.3.2-10,Well,,17110004,,,,,49.03178426000000,-122.4618286000000,25000,5,seconds,Interpolated from MAP.,NAD83,362,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19800101,85,ft,85,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490156122312201,092G.008.1.4.2-08,Well,,17110004,,,,,49.03206070000000,-122.5240537000000,25000,5,seconds,Interpolated from MAP.,NAD83,251,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19850927,153,ft,153,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490157122185301,092G.009.1.4.2-50,Well,,17110001,,,,,49.03234320000000,-122.3159887000000,25000,5,seconds,Interpolated from MAP.,NAD83,230,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19770306,88,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490157122273901,092G.008.2.3.2-16,Well,,17110004,,,,,49.03233980000000,-122.4621064000000,25000,5,seconds,Interpolated from MAP.,NAD83,358,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19850726,164,ft,164,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490158122233101,092G.009.1.3.1-16A,Well,,17110004,,,,,49.03261920000000,-122.3932144000000,25000,5,seconds,Interpolated from MAP.,NAD83,175,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19800101,20,ft,20,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490205122233101,092G.009.1.3.1-16,Well,,17110004,,,,,49.03456369000000,-122.3932144000000,25000,5,seconds,Interpolated from MAP.,NAD83,210,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19810717,140,ft,140,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490209122242001,092G.008.2.4.2-14,Well,,17110004,,,,,49.03567450000000,-122.4068262000000,25000,5,seconds,Interpolated from MAP.,NAD83,330,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19811022,129,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490212122283701,092G.008.2.3.1-11,Well,,17110004,,,,,49.03650617000000,-122.4782183000000,25000,5,seconds,Interpolated from MAP.,NAD83,305,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19701123,44,ft,44,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490214122313901,092G.008.1.4.1-07,Well,,17110004,,,,,49.03706070000000,-122.5287760000000,25000,5,seconds,Interpolated from MAP.,NAD83,275,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19701001,51,ft,51,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490216122213301,092G.009.1.3.4-34,Well,,17110004,,,,,49.03762006000000,-122.3604352000000,25000,5,seconds,Interpolated from MAP.,NAD83,195,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19850725,85,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490219122264501,092G.008.2.4.3-14,Well,,17110004,,,,,49.03845138000000,-122.4471058000000,25000,5,seconds,Interpolated from MAP.,NAD83,360,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19820608,61,ft,61,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490223122235201,092G.008.2.4.4-12,Well,,17110004,,,,,49.03956360000000,-122.3990480000000,25000,5,seconds,Interpolated from MAP.,NAD83,270,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19770214,175,ft,175,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490224122230301,092G.009.1.3.3-20,Well,,17110004,,,,,49.03984170000000,-122.3854363000000,25000,5,seconds,Interpolated from MAP.,NAD83,183,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19791123,49,ft,49,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490230122224801,092G.009.1.3.3-08,Well,,17110004,,,,,49.04150850000000,-122.3812695000000,25000,5,seconds,Interpolated from MAP.,NAD83,180,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19700901,52,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490233122215601,092G.009.1.3.4-26,Well,,17110004,,,,,49.04234220000000,-122.3668244000000,25000,5,seconds,Interpolated from MAP.,NAD83,195,feet,25,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19730906,45,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490241122274901,092G.008.2.3.4-04,Well,,17110004,,,,,49.04456218000000,-122.4648844000000,25000,5,seconds,Interpolated from MAP.,NAD83,315,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19810413,125,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490244122280001,092G.008.2.3.4-03,Well,,17110004,,,,,49.04539546000000,-122.4679400000000,25000,5,seconds,Interpolated from MAP.,NAD83,9999.99,feet,999,feet,Unknown.,NGVD29,CA,96,000,,,,,19770803,25,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490246122293801,092G.008.2.3.3-14,Well,,17110004,,,,,49.04595038000000,-122.4951635000000,25000,5,seconds,Interpolated from MAP.,NAD83,298,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19800618,175,ft,175,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490247122293201,092G.008.2.3.3-09,Well,,17110004,,,,,49.04622820000000,-122.4934968000000,25000,5,seconds,Interpolated from MAP.,NAD83,298,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19740730,73,ft,73,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490248122305201,092G.008.1.4.4-03,Well,,17110004,,,,,49.04650556000000,-122.5157200000000,25000,5,seconds,Interpolated from MAP.,NAD83,305,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19700101,81,ft,81,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490250122240801,092G.008.2.4.4-10,Well,,17110004,,,,,49.04706365000000,-122.4034927000000,25000,10,seconds,Interpolated from MAP.,NAD83,345,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,1960,110,ft,675,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490253122240501,092G.008.2.4.4-18,Well,,17110004,,,,,49.04789700000000,-122.4026593000000,25000,5,seconds,Interpolated from MAP.,NAD83,340,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19860611,96,ft,96,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490259122300901,092G.008.1.4.4-06,Well,,17110004,,,,,49.04956137000000,-122.5037750000000,25000,5,seconds,Interpolated from MAP.,NAD83,320,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19801028,117,ft,117,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490310122213701,092G.009.3.1.2-23,Well,,17110004,,,,,49.05262028000000,-122.3615464000000,25000,5,seconds,Interpolated from MAP.,NAD83,215,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19740501,125,ft,125,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490310122251601,092G.008.4.2.2-22,Well,,17110004,,,,,49.05261886000000,-122.4223825000000,25000,5,seconds,Interpolated from MAP.,NAD83,412,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,19720719,132,ft,132,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490338122214901,092G.009.3.1.2-20,Well,,17110004,,,,,49.06039810000000,-122.3648799000000,25000,5,seconds,Interpolated from MAP.,NAD83,375,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19500101,157,ft,157,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490338122243001,092G.008.4.2.2-27,Well,,17110004,,,,,49.06039707000000,-122.4096040000000,25000,5,seconds,Interpolated from MAP.,NAD83,400,feet,10,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Everson Interstade of Fraser Glaciation,,19810818,127,ft,127,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490348122333101,092G.008.3.1.4-66,Well,,17110002,,,,,49.06317170000000,-122.5598887000000,25000,5,seconds,Interpolated from MAP.,NAD83,308,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,Sumas Drift of Fraser Glaciation,,19600213,73,ft,73,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-490745122273801,092G.008.2.3.4-99,Well,,17110004,,,,,49.04567338000000,-122.4618287000000,25000,5,seconds,Interpolated from MAP.,NAD83,305,feet,5,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,180,ft,180,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492019117470800,LOWER ARROW LAKE ABOVE SYRINGA CREEK LB2,"Lake, Reservoir, Impoundment",,17020001,,,,,49.34939816000000,-117.8863850000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492020117470900,LOWER ARROW LAKE ABOVE SYRINGA CREEK LB1,"Lake, Reservoir, Impoundment",,17020001,,,,,49.34745360000000,-117.8802736000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492023117442700,COLUMBIA RIVER BELOW HUGH KEENLEYSIDE DAM LB,Stream,,17020001,,,,,49.34245480000000,-117.7563777000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492027117523410,LAKE ROOSEVELT SEDIMENT SAMPLE (REF1),"Lake, Reservoir, Impoundment",,17020001,,,,,49.34083330000000,-117.8761110000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1250,feet,20,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492034117504310,LAKE ROOSEVELT SEDIMENT SAMPLE (REF2),"Lake, Reservoir, Impoundment",,17020001,,,,,49.34277778000000,-117.8452778000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1250,feet,20,feet,Interpolated from topographic map.,NGVD29,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492128117334200,KOOTENAY RIVER ABOVE SLOCAN RIVER LB,Stream,,17010104,,,,,49.42358020000000,-117.5222026000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,CA,96,000,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-492129117334300,KOOTENAY RIVER ABOVE SLOCAN RIVER MS,Stream,,17010104,,,,,49.47608520000000,-117.5199816000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,CA,96,000,,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-415026082550001,"LAKE ERIE (MIDPOINT) ER91 SOUTH OF COLCHESTER, ON","Lake, Reservoir, Impoundment",,,,,,,41.84055556000000,-82.9166667000000,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,CA,92,000,,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-415609083003501,"LAKE ERIE ER108 SOUTH OF BIG CREEK OUTLET, ON","Lake, Reservoir, Impoundment",,,,,,,41.93583330000000,-83.0097222000000,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,CA,92,000,,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-423102079533501,"LAKE ERIE (MIDPOINT) ER15 SOUTH OF SELKIRK, ON","Lake, Reservoir, Impoundment",,,,,,,42.51722220000000,-79.8930556000000,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,CA,92,000,,,,,,,,,,NWIS
